SalaryID,PlayerName,SeasonStartYear,Salary,InflationAdjSalary
4616,Tyson Chandler,2006,"$9,150,000","$12,252,431"
4617,Marcus Camby,2006,"$8,800,000","$11,783,759"
4618,Andre Miller,2006,"$8,733,333","$11,694,488"
4619,Bobby Simmons,2006,"$8,640,000","$11,569,509"
4620,Maurice Taylor,2006,"$8,565,918","$11,470,307"
4621,PJ Brown,2006,"$8,560,000","$11,462,384"
4622,Jamaal Magloire,2006,"$8,433,334","$11,292,770"
4623,Kwame Brown,2006,"$8,287,500","$11,097,489"
4624,Troy Murphy,2006,"$8,285,714","$11,095,097"
4625,Manu Ginobili,2006,"$8,254,375","$11,053,132"
4626,Jason Williams,2006,"$8,250,000","$11,047,274"
4627,Mehmet Okur,2006,"$8,250,000","$11,047,274"
4628,Eddy Curry,2006,"$8,171,103","$10,941,626"
4629,Adonal Foyle,2006,"$8,125,000","$10,879,891"
4630,Cuttino Mobley,2006,"$8,125,000","$10,879,891"
4631,Jason Terry,2006,"$8,100,000","$10,846,414"
4632,Aaron McKie,2006,"$8,070,874","$10,807,412"
4633,Desmond Mason,2006,"$8,037,037","$10,762,103"
4634,Nenê,2006,"$8,000,000","$10,712,508"
4635,Tayshaun Prince,2006,"$7,851,240","$10,513,309"
4636,Kurt Thomas,2006,"$7,821,482","$10,473,461"
4637,Darius Miles,2006,"$7,750,000","$10,377,742"
4638,Calvin Booth,2006,"$7,628,858","$10,215,525"
4639,Al Harrington,2006,"$7,625,000","$10,210,359"
4640,Mike Miller,2006,"$7,623,813","$10,208,770"
4641,Antoine Walker,2006,"$7,606,820","$10,186,015"
4642,Metta World Peace,2006,"$7,526,316","$10,078,215"
4643,Quentin Richardson,2006,"$7,525,500","$10,077,122"
4644,Malik Rose,2006,"$7,525,397","$10,076,985"
4645,Mike Dunleavy,2006,"$7,438,016","$9,959,976"
4646,Caron Butler,2006,"$7,438,000","$9,959,954"
4647,Austin Croshere,2006,"$7,300,000","$9,775,164"
4648,Mark Blount,2006,"$7,288,165","$9,759,316"
4649,Radoslav Nesterovic,2006,"$7,280,000","$9,748,382"
4650,Shandon Anderson,2006,"$7,244,726","$9,701,148"
4651,Jamal Crawford,2006,"$7,200,000","$9,641,257"
4652,Kenny Thomas,2006,"$7,187,500","$9,624,519"
4653,Jerome Williams,2006,"$7,014,400","$9,392,727"
4654,Corey Maggette,2006,"$7,000,000","$9,373,445"
4655,Speedy Claxton,2006,"$6,854,546","$9,178,672"
4656,Sam Cassell,2006,"$6,850,000","$9,172,585"
4657,Ruben Patterson,2006,"$6,807,000","$9,115,005"
4658,Joe Smith,2006,"$6,807,000","$9,115,005"
4659,Alonzo Mourning,2006,"$6,725,433","$9,005,781"
4660,Drew Gooden,2006,"$6,645,402","$8,898,615"
4661,Danny Fortson,2006,"$6,596,990","$8,833,789"
4662,Corliss Williamson,2006,"$6,500,000","$8,703,913"
4663,Matt Harpring,2006,"$6,500,000","$8,703,913"
4664,Juwan Howard,2006,"$6,392,100","$8,559,428"
4665,James Posey,2006,"$6,392,100","$8,559,428"
4666,Chauncey Billups,2006,"$6,364,400","$8,522,336"
4667,Ricky Davis,2006,"$6,364,400","$8,522,336"
4668,Chris Wilcox,2006,"$6,250,000","$8,369,147"
4669,Stephen Jackson,2006,"$6,120,000","$8,195,069"
4670,Eric Snow,2006,"$6,093,750","$8,159,918"
4671,Antonio McDyess,2006,"$5,883,600","$7,878,514"
4672,Marquis Daniels,2006,"$5,883,600","$7,878,514"
4673,Hidayet Turkoglu,2006,"$5,883,600","$7,878,514"
4674,Derek Fisher,2006,"$5,883,600","$7,878,514"
4675,Etan Thomas,2006,"$5,883,600","$7,878,514"
4676,Jamaal Tinsley,2006,"$5,850,000","$7,833,521"
4677,LeBron James,2006,"$5,828,090","$7,804,183"
4678,Jason Collins,2006,"$5,800,000","$7,766,568"
4679,Tony Battie,2006,"$5,746,000","$7,694,259"
4680,Donyell Marshall,2006,"$5,633,037","$7,542,994"
4681,Troy Hudson,2006,"$5,603,000","$7,502,773"
4682,Gerald Wallace,2006,"$5,525,000","$7,398,326"
4683,Udonis Haslem,2006,"$5,525,000","$7,398,326"
4684,Marko Jaric,2006,"$5,525,000","$7,398,326"
4685,Jeff Foster,2006,"$5,500,000","$7,364,849"
4686,Brian Cardinal,2006,"$5,400,000","$7,230,943"
4687,Stromile Swift,2006,"$5,400,000","$7,230,943"
4688,Brian Skinner,2006,"$5,400,000","$7,230,943"
4689,Jerome James,2006,"$5,400,000","$7,230,943"
4690,Earl Watson,2006,"$5,400,000","$7,230,943"
4691,Shareef Abdur-Rahim,2006,"$5,400,000","$7,230,943"
4692,Antonio Daniels,2006,"$5,400,000","$7,230,943"
4693,Shane Battier,2006,"$5,393,300","$7,221,971"
4694,Vin Baker,2006,"$5,329,555","$7,136,612"
4695,Bobby Jackson,2006,"$5,259,000","$7,042,135"
4696,Dan Gadzuric,2006,"$5,252,065","$7,032,848"
4697,Darko Milicic,2006,"$5,218,622","$6,988,066"
4698,Nazr Mohammed,2006,"$5,215,000","$6,983,216"
4699,Tim Thomas,2006,"$5,215,000","$6,983,216"
4700,Vladimir Radmanovic,2006,"$5,215,000","$6,983,216"
4701,Mike James,2006,"$5,215,000","$6,983,216"
4702,Jared Jeffries,2006,"$5,215,000","$6,983,216"
4703,Joel Przybilla,2006,"$5,215,000","$6,983,216"
4704,Greg Buckner,2006,"$5,182,074","$6,939,126"
4705,Brent Barry,2006,"$5,117,880","$6,853,166"
4706,Marc Jackson,2006,"$4,875,000","$6,527,934"
4707,Dwight Howard,2006,"$4,806,720","$6,436,503"
4708,Shawn Bradley,2006,"$4,800,000","$6,427,505"
4709,Carmelo Anthony,2006,"$4,694,041","$6,285,619"
4710,Andrew Bogut,2006,"$4,665,960","$6,248,017"
4711,Alvin Williams,2006,"$4,587,508","$6,142,963"
4712,Eduardo Najera,2006,"$4,571,428","$6,121,432"
4713,Morris Peterson,2006,"$4,550,000","$6,092,739"
4714,Andrea Bargnani,2006,"$4,501,200","$6,027,392"
4715,Raja Bell,2006,"$4,500,000","$6,025,786"
4716,Brendan Haywood,2006,"$4,500,000","$6,025,786"
4717,Brevin Knight,2006,"$4,400,000","$5,891,879"
4718,John Salmons,2006,"$4,400,000","$5,891,879"
4719,Trenton Hassell,2006,"$4,350,000","$5,824,926"
4720,Emeka Okafor,2006,"$4,300,560","$5,758,723"
4721,Eric Williams,2006,"$4,296,000","$5,752,617"
4722,Chris Bosh,2006,"$4,235,220","$5,671,228"
4723,Chris Mihm,2006,"$4,214,241","$5,643,136"
4724,Rafer Alston,2006,"$4,200,000","$5,624,067"
4725,Marvin Williams,2006,"$4,174,800","$5,590,322"
4726,Anthony Parker,2006,"$4,150,000","$5,557,113"
4727,Carlos Arroyo,2006,"$4,100,000","$5,490,160"
4728,Damon Stoudamire,2006,"$4,050,000","$5,423,207"
4729,LaMarcus Aldridge,2006,"$4,027,320","$5,392,837"
4730,Kyle Korver,2006,"$4,018,182","$5,380,601"
4731,Zaza Pachulia,2006,"$4,000,000","$5,356,254"
4732,Reggie Evans,2006,"$4,000,000","$5,356,254"
4733,Sarunas Jasikevicius,2006,"$4,000,000","$5,356,254"
4734,Gordan Giricek,2006,"$4,000,000","$5,356,254"
4735,Andres Nocioni,2006,"$3,950,000","$5,289,301"
4736,Damon Jones,2006,"$3,884,678","$5,201,830"
4737,Ben Gordon,2006,"$3,862,080","$5,171,570"
4738,Dwyane Wade,2006,"$3,841,443","$5,143,936"
4739,Bob Sura,2006,"$3,840,000","$5,142,004"
4740,Bruce Bowen,2006,"$3,750,000","$5,021,488"
4741,Jorge Garbajosa,2006,"$3,750,000","$5,021,488"
4742,Deron Williams,2006,"$3,749,040","$5,020,202"
4743,Vitaly Potapenko,2006,"$3,674,584","$4,920,501"
4744,Marcus Banks,2006,"$3,672,414","$4,917,595"
4745,Darius Songaila,2006,"$3,650,000","$4,887,582"
4746,Adam Morrison,2006,"$3,616,680","$4,842,964"
4747,Jeff McInnis,2006,"$3,600,000","$4,820,628"
4748,Pat Garrity,2006,"$3,525,000","$4,720,199"
4749,Tyronn Lue,2006,"$3,500,000","$4,686,722"
4750,Dale Davis,2006,"$3,500,000","$4,686,722"
4751,Chris Kaman,2006,"$3,491,768","$4,675,699"
4752,Shaun Livingston,2006,"$3,481,920","$4,662,512"
4753,Chris Paul,2006,"$3,380,160","$4,526,249"
4754,Keyon Dooling,2006,"$3,348,000","$4,483,184"
4755,Robert Horry,2006,"$3,315,000","$4,438,995"
4756,Melvin Ely,2006,"$3,303,813","$4,424,015"
4757,Tyrus Thomas,2006,"$3,260,760","$4,366,364"
4758,Lorenzen Wright,2006,"$3,250,000","$4,351,956"
4759,Zeljko Rebraca,2006,"$3,240,000","$4,338,565"
4760,Ira Newble,2006,"$3,196,050","$4,279,714"
4761,Kevin Ollie,2006,"$3,196,050","$4,279,714"
4762,Kirk Hinrich,2006,"$3,192,628","$4,275,131"
4763,Devin Harris,2006,"$3,153,120","$4,222,228"
4764,Trevor Ariza,2006,"$3,100,000","$4,151,097"
4765,Fred Jones,2006,"$3,100,000","$4,151,097"
4766,Raymond Felton,2006,"$3,060,840","$4,098,659"
4767,Chris Duhon,2006,"$3,024,000","$4,049,328"
4768,Steven Hunter,2006,"$3,024,000","$4,049,328"
4769,Chucky Atkins,2006,"$3,000,000","$4,017,190"
4770,Rasual Butler,2006,"$3,000,000","$4,017,190"
4771,Francisco Elson,2006,"$3,000,000","$4,017,190"
4772,Shelden Williams,2006,"$2,952,840","$3,954,040"
4773,Earl Boykins,2006,"$2,950,000","$3,950,237"
4774,TJ Ford,2006,"$2,929,467","$3,922,742"
4775,Iakovos Tsakalidis,2006,"$2,900,000","$3,883,284"
4776,Michael Doleac,2006,"$2,880,000","$3,856,503"
4777,Josh Childress,2006,"$2,863,920","$3,834,970"
4778,Willie Green,2006,"$2,800,000","$3,749,378"
4779,Brian Scalabrine,2006,"$2,793,103","$3,740,142"
4780,Martell Webster,2006,"$2,780,160","$3,722,810"
4781,Dan Dickau,2006,"$2,753,218","$3,686,733"
4782,Primoz Brezec,2006,"$2,750,000","$3,682,424"
4783,Eddie Griffin,2006,"$2,700,000","$3,615,471"
4784,Damien Wilkins,2006,"$2,700,000","$3,615,471"
4785,Mike Sweetney,2006,"$2,696,956","$3,611,395"
4786,Brandon Roy,2006,"$2,681,880","$3,591,207"
4787,James Jones,2006,"$2,650,000","$3,548,518"
4788,Anthony Johnson,2006,"$2,640,000","$3,535,127"
4789,Jarron Collins,2006,"$2,625,698","$3,515,976"
4790,Luol Deng,2006,"$2,614,440","$3,500,901"
4791,Jarvis Hayes,2006,"$2,564,127","$3,433,529"
4792,Juan Dixon,2006,"$2,550,000","$3,414,612"
4793,Charlie Villanueva,2006,"$2,537,880","$3,398,382"
4794,Mickael Pietrus,2006,"$2,535,260","$3,394,874"
4795,Keith Bogans,2006,"$2,510,000","$3,361,049"
4796,Nick Collison,2006,"$2,501,070","$3,349,091"
4797,Bostjan Nachbar,2006,"$2,500,000","$3,347,658"
4798,Fabricio Oberto,2006,"$2,500,000","$3,347,658"
4799,Randy Foye,2006,"$2,448,240","$3,278,349"
4800,Luke Ridnour,2006,"$2,425,878","$3,248,404"
4801,Rafael Araujo,2006,"$2,395,200","$3,207,325"
4802,Jose Calderon,2006,"$2,333,334","$3,124,482"
4803,Channing Frye,2006,"$2,325,000","$3,113,322"
4804,Lindsey Hunter,2006,"$2,250,000","$3,012,893"
4805,Rudy Gay,2006,"$2,242,290","$3,002,568"
4806,Dikembe Mutombo,2006,"$2,210,000","$2,959,330"
4807,Mark Madsen,2006,"$2,210,000","$2,959,330"
4808,Andre Iguodala,2006,"$2,201,640","$2,948,135"
4809,Othella Harrington,2006,"$2,200,000","$2,945,939"
4810,Scot Pollard,2006,"$2,200,000","$2,945,939"
4811,Jackie Butler,2006,"$2,200,000","$2,945,939"
4812,Zarko Cabarkapa,2006,"$2,157,097","$2,888,490"
4813,Ike Diogu,2006,"$2,137,200","$2,861,846"
4814,Luke Jackson,2006,"$2,131,981","$2,854,857"
4815,Bonzi Wells,2006,"$2,115,000","$2,832,119"
4816,Patrick O'Bryant,2006,"$2,061,720","$2,760,774"
4817,David West,2006,"$2,051,938","$2,747,675"
4818,Andrew Bynum,2006,"$2,030,280","$2,718,674"
4819,Jake Voskuhl,2006,"$2,000,000","$2,678,127"
4820,Matt Bonner,2006,"$2,000,000","$2,678,127"
4821,DeSagana Diop,2006,"$1,998,000","$2,675,449"
4822,Andris Biedrins,2006,"$1,986,960","$2,660,665"
4823,Devean George,2006,"$1,974,259","$2,643,658"
4824,Tariq Abdul-Wahad,2006,"$1,968,750","$2,636,281"
4825,Aleksandar Pavlovic,2006,"$1,962,206","$2,627,518"
4826,Saer Sene,2006,"$1,958,640","$2,622,743"
4827,Jason Hart,2006,"$1,922,640","$2,574,536"
4828,Maurice Williams,2006,"$1,920,000","$2,571,002"
4829,Robert Swift,2006,"$1,887,600","$2,527,616"
4830,Dahntay Jones,2006,"$1,886,113","$2,525,625"
4831,Boris Diaw,2006,"$1,870,501","$2,504,719"
4832,JJ Redick,2006,"$1,860,720","$2,491,622"
4833,Travis Outlaw,2006,"$1,836,426","$2,459,091"
4834,Yaroslav Korolev,2006,"$1,832,280","$2,453,539"
4835,Brian Cook,2006,"$1,817,141","$2,433,267"
4836,Malik Allen,2006,"$1,803,600","$2,415,135"
4837,Michael Ruffin,2006,"$1,803,600","$2,415,135"
4838,Walter Herrmann,2006,"$1,800,000","$2,410,314"
4839,Vassilis Spanoulis,2006,"$1,800,000","$2,410,314"
4840,Sebastian Telfair,2006,"$1,793,160","$2,401,155"
4841,Hilton Armstrong,2006,"$1,767,600","$2,366,928"
4842,David Wesley,2006,"$1,750,000","$2,343,361"
4843,Ronald Murray,2006,"$1,750,000","$2,343,361"
4844,Aaron Williams,2006,"$1,750,000","$2,343,361"
4845,Shammond Williams,2006,"$1,750,000","$2,343,361"
4846,Sean May,2006,"$1,740,720","$2,330,934"
4847,Kris Humphries,2006,"$1,703,520","$2,281,121"
4848,Kendrick Perkins,2006,"$1,689,409","$2,262,226"
4849,Leandro Barbosa,2006,"$1,679,733","$2,249,269"
4850,Thabo Sefolosha,2006,"$1,679,280","$2,248,662"
4851,Josh Howard,2006,"$1,667,603","$2,233,026"
4852,Rashad McCants,2006,"$1,653,720","$2,214,436"
4853,Didier Ilunga-Mbenga,2006,"$1,628,959","$2,181,279"
4854,Maurice Evans,2006,"$1,620,000","$2,169,282"
4855,Al Jefferson,2006,"$1,618,320","$2,167,033"
4856,Clifford Robinson,2006,"$1,600,000","$2,142,501"
4857,Ronnie Brewer,2006,"$1,595,400","$2,136,342"
4858,Antoine Wright,2006,"$1,570,920","$2,103,561"
4859,Kirk Snyder,2006,"$1,537,440","$2,058,729"
4860,Cedric Simmons,2006,"$1,515,480","$2,029,324"
4861,Scott Padgett,2006,"$1,495,317","$2,002,324"
4862,Joey Graham,2006,"$1,492,440","$1,998,472"
4863,Adrian Griffin,2006,"$1,475,000","$1,975,118"
4864,Josh Smith,2006,"$1,460,640","$1,955,889"
4865,Rodney Carney,2006,"$1,439,760","$1,927,930"
4866,Danny Granger,2006,"$1,417,800","$1,898,524"
4867,Eddie House,2006,"$1,400,000","$1,874,689"
4868,JR Smith,2006,"$1,387,560","$1,858,031"
4869,Luke Walton,2006,"$1,375,000","$1,841,212"
4870,Shawne Williams,2006,"$1,367,760","$1,831,517"
4871,Keith McLeod,2006,"$1,350,000","$1,807,735"
4872,Gerald Green,2006,"$1,347,000","$1,803,718"
4873,Steve Blake,2006,"$1,330,000","$1,780,954"
4874,Dorell Wright,2006,"$1,325,160","$1,774,473"
4875,Justin Reed,2006,"$1,300,000","$1,740,782"
4876,Hakim Warrick,2006,"$1,286,280","$1,722,410"
4877,Jameer Nelson,2006,"$1,272,120","$1,703,449"
4878,Quincy Douby,2006,"$1,240,920","$1,661,670"
4879,Julius Hodge,2006,"$1,234,800","$1,653,475"
4880,Renaldo Balkman,2006,"$1,191,240","$1,595,146"
4881,Matt Carroll,2006,"$1,188,000","$1,590,807"
4882,Jason Kapono,2006,"$1,188,000","$1,590,807"
4883,Nate Robinson,2006,"$1,185,480","$1,587,433"
4884,Darrell Armstrong,2006,"$1,178,348","$1,577,882"
4885,Gary Payton,2006,"$1,178,348","$1,577,882"
4886,Bo Outlaw,2006,"$1,178,348","$1,577,882"
4887,Eric Piatkowski,2006,"$1,178,348","$1,577,882"
4888,Darrick Martin,2006,"$1,178,348","$1,577,882"
4889,Alan Henderson,2006,"$1,178,348","$1,577,882"
4890,Viktor Khryapa,2006,"$1,172,400","$1,569,918"
4891,Rajon Rondo,2006,"$1,143,600","$1,531,353"
4892,Jarrett Jack,2006,"$1,137,960","$1,523,800"
4893,Michael Olowokandi,2006,"$1,103,225","$1,477,288"
4894,Marcus Williams,2006,"$1,097,880","$1,470,131"
4895,Francisco Garcia,2006,"$1,092,600","$1,463,060"
4896,Delonte West,2006,"$1,080,480","$1,446,831"
4897,Nenad Krstic,2006,"$1,080,480","$1,446,831"
4898,John Edwards,2006,"$1,080,000","$1,446,188"
4899,Mikki Moore,2006,"$1,071,225","$1,434,438"
4900,Kelvin Cato,2006,"$1,071,225","$1,434,438"
4901,Jacque Vaughn,2006,"$1,071,225","$1,434,438"
4902,Devin Brown,2006,"$1,064,518","$1,425,456"
4903,Josh Boone,2006,"$1,053,960","$1,411,319"
4904,Luther Head,2006,"$1,048,800","$1,404,409"
4905,Tony Allen,2006,"$1,037,280","$1,388,983"
4906,Carlos Delfino,2006,"$1,037,280","$1,388,983"
4907,Kyle Lowry,2006,"$1,011,720","$1,354,757"
4908,Johan Petro,2006,"$1,006,800","$1,348,169"
4909,Kevin Martin,2006,"$1,002,840","$1,342,866"
4910,Bernard Robinson,2006,"$1,000,000","$1,339,063"
4911,Jannero Pargo,2006,"$1,000,000","$1,339,063"
4912,Shavlik Randolph,2006,"$1,000,000","$1,339,063"
4913,Ryan Bowen,2006,"$998,967","$1,337,680"
4914,Jumaine Jones,2006,"$998,967","$1,337,680"
4915,Sasha Vujacic,2006,"$973,920","$1,304,140"
4916,Jason Maxiell,2006,"$973,440","$1,303,498"
4917,Shannon Brown,2006,"$971,280","$1,300,605"
4918,Beno Udrih,2006,"$967,920","$1,296,106"
4919,David Harrison,2006,"$960,840","$1,286,625"
4920,Anderson Varejao,2006,"$945,600","$1,266,218"
4921,Linas Kleiza,2006,"$945,360","$1,265,897"
4922,Jordan Farmar,2006,"$939,120","$1,257,541"
4923,Wayne Simien,2006,"$932,760","$1,249,024"
4924,Sean Marks,2006,"$932,015","$1,248,027"
4925,DeShawn Stevenson,2006,"$932,015","$1,248,027"
4926,David Lee,2006,"$926,040","$1,240,026"
4927,Mario Kasun,2006,"$919,551","$1,231,337"
4928,Sergio Rodriguez,2006,"$912,000","$1,221,225"
4929,Maurice Ager,2006,"$906,480","$1,213,834"
4930,Mardy Collins,2006,"$899,880","$1,204,996"
4931,DerMarr Johnson,2006,"$865,063","$1,158,374"
4932,Alex Acker,2006,"$839,209","$1,123,754"
4933,Boniface N'Dong,2006,"$839,209","$1,123,754"
4934,James White,2006,"$818,153","$1,095,558"
4935,Pat Burke,2006,"$810,000","$1,084,641"
4936,Mickael Gelabale,2006,"$802,000","$1,073,928"
4937,Mile Ilic,2006,"$800,000","$1,071,250"
4938,Smush Parker,2006,"$798,112","$1,068,722"
4939,Mike Wilks,2006,"$798,112","$1,068,722"
4940,Jamal Sampson,2006,"$771,331","$1,032,861"
4941,Ronald Dupree,2006,"$771,331","$1,032,861"
4942,Dajuan Wagner,2006,"$771,331","$1,032,861"
4943,Matt Barnes,2006,"$771,331","$1,032,861"
4944,Quinton Ross,2006,"$771,331","$1,032,861"
4945,Linton Johnson,2006,"$771,331","$1,032,861"
4946,James Lang,2006,"$771,331","$1,032,861"
4947,Royal Ivey,2006,"$744,551","$997,001"
4948,Andre Barrett,2006,"$744,551","$997,001"
4949,Josh Powell,2006,"$744,551","$997,001"
4950,Maceo Baston,2006,"$744,551","$997,001"
4951,Earl Barron,2006,"$744,551","$997,001"
4952,Charlie Bell,2006,"$744,551","$997,001"
4953,Ha Seung-Jin,2006,"$744,551","$997,001"
4954,Ime Udoka,2006,"$744,551","$997,001"
4955,Pape Sow,2006,"$744,551","$997,001"
4956,Roger Mason,2006,"$744,551","$997,001"
4957,Salim Stoudamire,2006,"$729,000","$976,177"
4958,John Lucas,2006,"$700,000","$937,344"
4959,Andre Owens,2006,"$676,800","$906,278"
4960,Solomon Jones,2006,"$675,000","$903,867"
4961,James Singleton,2006,"$675,000","$903,867"
4962,Esteban Batista,2006,"$664,209","$889,418"
4963,Ryan Gomes,2006,"$664,209","$889,418"
4964,Martynas Andriuskevicius,2006,"$664,209","$889,418"
4965,Dwayne Jones,2006,"$664,209","$889,418"
4966,Amir Johnson,2006,"$664,209","$889,418"
4967,Chris Taft,2006,"$664,209","$889,418"
4968,Monta Ellis,2006,"$664,209","$889,418"
4969,Chuck Hayes,2006,"$664,209","$889,418"
4970,Orien Greene,2006,"$664,209","$889,418"
4971,Rawle Marshall,2006,"$664,209","$889,418"
4972,Daniel Ewing,2006,"$664,209","$889,418"
4973,Ronny Turiaf,2006,"$664,209","$889,418"
4974,Lawrence Roberts,2006,"$664,209","$889,418"
4975,Ersan Ilyasova,2006,"$664,209","$889,418"
4976,Lynn Greer,2006,"$664,209","$889,418"
4977,Bracey Wright,2006,"$664,209","$889,418"
4978,Brandon Bass,2006,"$664,209","$889,418"
4979,Travis Diener,2006,"$664,209","$889,418"
4980,Louis Williams,2006,"$664,209","$889,418"
4981,Ronnie Price,2006,"$664,209","$889,418"
4982,CJ Miles,2006,"$664,209","$889,418"
4983,Andray Blatche,2006,"$664,209","$889,418"
4984,Donell Taylor,2006,"$664,209","$889,418"
4985,Stanislav Medvedenko,2006,"$625,132","$837,091"
4986,Paul Millsap,2006,"$625,000","$836,914"
4987,Pavel Podkolzin,2006,"$600,000","$803,438"
4988,Steve Novak,2006,"$600,000","$803,438"
4989,Arvydas Macijauskas,2006,"$500,000","$669,531"
4990,Leon Powe,2006,"$432,000","$578,475"
4991,Cedric Bozeman,2006,"$412,718","$552,655"
4992,Allan Ray,2006,"$412,718","$552,655"
4993,Hassan Adams,2006,"$412,718","$552,655"
4994,Ryan Hollins,2006,"$412,718","$552,655"
4995,Daniel Gibson,2006,"$412,718","$552,655"
4996,Pops Mensah-Bonsu,2006,"$412,718","$552,655"
4997,Jose Juan Barea,2006,"$412,718","$552,655"
4998,Yakhouba Diawara,2006,"$412,718","$552,655"
4999,Ivan McFarlin,2006,"$412,718","$552,655"
5000,Will Blalock,2006,"$412,718","$552,655"
5001,Paul Davis,2006,"$412,718","$552,655"
5002,Alexander Johnson,2006,"$412,718","$552,655"
5003,Tarence Kinsey,2006,"$412,718","$552,655"
5004,Chris Quinn,2006,"$412,718","$552,655"
5005,Robert Hite,2006,"$412,718","$552,655"
5006,Damir Markota,2006,"$412,718","$552,655"
5007,David Noel,2006,"$412,718","$552,655"
5008,Craig Smith,2006,"$412,718","$552,655"
5009,Marcus Vinicius,2006,"$412,718","$552,655"
5010,James Augustine,2006,"$412,718","$552,655"
5011,Bobby Jones,2006,"$412,718","$552,655"
5012,PJ Tucker,2006,"$412,718","$552,655"
5013,Uros Slokar,2006,"$412,718","$552,655"
5014,Dee Brown,2006,"$412,718","$552,655"
5015,Brian Chase,2006,"$412,718","$552,655"
5016,Roger Powell,2006,"$412,718","$552,655"
5017,Jared Reiner,2006,"$396,905","$531,481"
5018,Junior Harrington,2006,"$390,556","$522,979"
5019,Peter John Ramos,2006,"$384,776","$515,239"
5020,Kelenna Azubuike,2006,"$301,657","$403,937"
5021,Loren Woods,2006,"$300,000","$401,719"
5022,Desmon Farmer,2006,"$275,404","$368,783"
5023,Anthony Roberson,2006,"$267,111","$357,678"
5024,Justin Williams,2006,"$261,724","$350,465"
5025,Stephen Graham,2006,"$259,204","$347,090"
5026,Andre Brown,2006,"$241,591","$323,505"
5027,Juaquin Hawkins,2006,"$215,928","$289,139"
5028,Jeremy Richardson,2006,"$176,161","$235,890"
5029,Howard Eisley,2006,"$162,660","$217,812"
5030,Chris McCray,2006,"$161,061","$215,670"
5031,Andreas Glyniadakis,2006,"$161,061","$215,670"
5032,Steven Smith,2006,"$161,061","$215,670"
5033,Doug Christie,2006,"$158,071","$211,667"
5034,Zoran Planinic,2006,"$150,000","$200,859"
5035,Mike Gansey,2006,"$150,000","$200,859"
5036,Matt Freije,2006,"$145,961","$195,451"
5037,Mike Hall,2006,"$135,895","$181,972"
5038,Pat Carroll,2006,"$110,000","$147,296"
5039,Alan Anderson,2006,"$102,131","$136,759"
5040,Jimmie Hunter,2006,"$100,000","$133,906"
5041,Paul Miller,2006,"$100,000","$133,906"
5042,Sergey Monya,2006,"$100,000","$133,906"
5043,Ndudi Ebi,2006,"$90,000","$120,515"
5044,Dijon Thompson,2006,"$89,101","$119,311"
5045,Robert Whaley,2006,"$83,026","$111,177"
5046,Jefferson Sobral,2006,"$75,000","$100,429"
5047,Daniel Horton,2006,"$75,000","$100,429"
5048,Kevin Burleson,2006,"$70,000","$93,734"
5049,Vincent Grier,2006,"$70,000","$93,734"
5050,Luke Schenscher,2006,"$55,000","$73,648"
5051,Kevin Pittsnogle,2006,"$50,000","$66,953"
5052,Will Conroy,2006,"$35,378","$47,372"
5053,Casey Jacobsen,2006,"$31,250","$41,845"
5054,Von Wafer,2006,"$24,300","$32,539"
5055,Renaldo Major,2006,"$20,133","$26,959"
5056,Kevin Garnett,2007,"$23,750,000","$30,970,569"
5057,Michael Finley,2007,"$21,696,750","$28,293,081"
5058,Shaquille O'Neal,2007,"$20,000,000","$26,080,479"
5059,Jason Kidd,2007,"$19,728,000","$25,725,784"
5060,Jermaine O'Neal,2007,"$19,728,000","$25,725,784"
5061,Chris Webber,2007,"$19,602,173","$25,561,703"
5062,Kobe Bryant,2007,"$19,490,625","$25,416,241"
5063,Tim Duncan,2007,"$19,014,188","$24,794,956"
5064,Tracy McGrady,2007,"$19,014,187","$24,794,955"
5065,Allen Iverson,2007,"$19,012,500","$24,792,755"
5066,Stephon Marbury,2007,"$19,012,500","$24,792,755"
5067,Steve Francis,2007,"$17,500,000","$22,820,419"
5068,Baron Davis,2007,"$16,440,000","$21,438,153"
5069,Shawn Marion,2007,"$16,440,000","$21,438,153"
5070,Paul Pierce,2007,"$16,360,094","$21,333,954"
5071,Dirk Nowitzki,2007,"$16,360,094","$21,333,954"
5072,Antawn Jamison,2007,"$16,360,094","$21,333,954"
5073,Ray Allen,2007,"$16,000,000","$20,864,383"
5074,Ben Wallace,2007,"$15,500,000","$20,212,371"
5075,Elton Brand,2007,"$15,344,000","$20,008,943"
5076,Rashard Lewis,2007,"$14,880,000","$19,403,876"
5077,Michael Redd,2007,"$14,520,000","$18,934,427"
5078,Yao Ming,2007,"$13,762,775","$17,946,988"
5079,Amare Stoudemire,2007,"$13,762,775","$17,946,988"
5080,Pau Gasol,2007,"$13,735,000","$17,910,769"
5081,Andrei Kirilenko,2007,"$13,735,000","$17,910,769"
5082,Mike Bibby,2007,"$13,500,000","$17,604,323"
5083,Joe Johnson,2007,"$13,488,377","$17,589,166"
5084,Zach Randolph,2007,"$13,333,333","$17,386,985"
5085,Vince Carter,2007,"$13,320,000","$17,369,599"
5086,Kenyon Martin,2007,"$13,250,000","$17,278,317"
5087,Lamar Odom,2007,"$13,248,596","$17,276,486"
5088,LeBron James,2007,"$13,041,250","$17,006,102"
5089,Carmelo Anthony,2007,"$13,041,250","$17,006,102"
5090,Dwyane Wade,2007,"$13,041,250","$17,006,102"
